"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"babbadoyu (PS)","€0,05/€0,10 NL Fast Holdem","341","19,05","14,29","7,41","60,00","22,92","2,91","47,62","100,00","80,00","53,93"
"babbadoyu (PS)","€0,05/€0,10 NL Holdem","2166","19,76","16,69","7,76","48,08","33,33","1,72","42,40","70,59","45,24","16,43"
"babbadoyu (PS)","€0,02/€0,05 NL Fast Holdem","235","26,99","23,45","13,25","100,00","34,48","2,78","50,00","66,67","40,00","85,02"
"babbadoyu (PS)","€0,02/€0,05 NL Holdem","995","20,86","18,77","5,90","66,67","36,75","3,08","38,24","53,85","66,67","7,26"
