"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"prapiska (PS)","€0,02/€0,05 NL Fast Holdem","1331","16,59","13,69","4,65","33,33","30,00","1,80","61,02","72,73","59,26","16,24"
"prapiska (PS)","€0,01/€0,02 NL Fast Holdem","2286","16,97","11,46","7,24","36,59","24,33","2,51","63,16","68,00","67,31","-1,68"
"prapiska (PS)","€0,01/€0,02 NL Holdem","3","0,00","0,00","0,00","na","na","0,00","na","na","na","-16,67"
"prapiska (PS)","€0,02/€0,05 NL Holdem","1","0,00","0,00","na","na","na","0,00","na","na","na","-40,00"
