"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"noritiziano (PS)","€0,01/€0,02 NL Fast Holdem","1262","12,78","12,12","6,87","57,14","23,71","4,38","58,49","41,67","28,57","8,56"
"noritiziano (PS)","€0,05/€0,10 NL Fast Holdem","3605","14,90","12,70","5,47","54,84","29,19","1,61","30,00","35,00","62,26","2,49"
"noritiziano (PS)","€0,02/€0,05 NL Fast Holdem","3039","14,42","12,05","6,00","33,33","29,96","1,50","43,14","10,00","60,00","-0,80"
"noritiziano (PS)","€0,02/€0,05 NL Holdem","3","33,33","33,33","na","na","100,00","2,00","100,00","na","na","-6640,00"
"noritiziano (PS)","€0,05/€0,10 NL Holdem","1","0,00","0,00","na","na","na","0,00","na","na","na","-100,00"
"noritiziano (PS)","€0,01/€0,02 NL Holdem","1","0,00","0,00","na","na","na","0,00","na","na","na","0,00"
