"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"ALESSIO1102 (PS)","€0,01/€0,02 NL Fast Holdem","8814","11,54","6,43","2,12","58,21","35,23","2,04","30,22","73,68","68,07","2,56"
"ALESSIO1102 (PS)","€0,01/€0,02 NL Holdem","5","20,00","20,00","0,00","na","100,00","2,00","na","na","na","-840,00"
