"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"porkerface (ONG)","€0,02/€0,05 NL Holdem","6692","17,41","15,01","5,48","60,87","30,99","2,51","42,13","49,41","64,86","8,83"
"porkerface (ONG)","€0,05/€0,10 NL Holdem","182","10,00","7,22","1,82","100,00","44,00","3,80","40,00","0,00","100,00","26,26"
