"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"blow8510 (PS)","€0,05/€0,10 NL Holdem","2695","16,00","9,58","3,66","44,44","28,70","1,90","44,95","81,25","63,89","-20,16"
"blow8510 (PS)","€0,05/€0,10 NL Fast Holdem","477","12,42","7,64","3,17","40,00","42,86","2,33","42,86","50,00","60,00","-30,52"
"blow8510 (PS)","€0,02/€0,05 NL Fast Holdem","65","4,76","0,00","0,00","na","50,00","0,00","na","na","na","-30,77"
"blow8510 (PS)","€0,02/€0,05 NL Holdem","1","0,00","0,00","na","na","na","0,00","na","na","na","0,00"
