"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"negreanu2512 (PS)","€0,02/€0,05 NL Holdem","456","14,29","12,70","2,05","75,00","26,53","23,00","36,36","100,00","100,00","-19,08"
"negreanu2512 (PS)","€0,02/€0,05 NL Fast Holdem","2450","14,32","11,46","3,96","60,87","29,91","5,39","54,08","63,33","64,29","7,86"
"negreanu2512 (PS)","€0,01/€0,02 NL Holdem","673","15,14","12,08","3,10","20,00","18,18","4,50","77,78","40,00","70,00","-14,19"
"negreanu2512 (PS)","€0,01/€0,02 NL Fast Holdem","7","14,29","14,29","0,00","100,00","na","0,00","na","na","na","-64,29"
