"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"OnlyZoom (PS)","€0,02/€0,05 NL Fast Holdem","1412","18,44","16,41","4,78","48,15","27,78","3,17","62,20","63,16","47,37","20,88"
"OnlyZoom (PS)","€0,05/€0,10 NL Fast Holdem","1803","15,51","14,02","7,48","76,67","31,51","4,14","65,17","54,17","66,67","-13,45"
