"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"beppespera79 (PS)","€0,01/€0,02 NL Fast Holdem","2026","17,25","8,23","2,26","63,16","22,30","3,54","84,62","82,14","63,38","-13,08"
"beppespera79 (PS)","€0,05/€0,10 NL Fast Holdem","669","9,64","4,35","0,46","66,67","15,09","4,71","66,67","66,67","61,54","-2,20"
"beppespera79 (PS)","€0,02/€0,05 NL Fast Holdem","488","15,07","7,45","2,67","66,67","23,08","2,40","77,78","66,67","64,29","-52,58"
"beppespera79 (PS)","€0,01/€0,02 NL Holdem","4","50,00","0,00","0,00","na","50,00","0,50","na","na","100,00","4475,00"
