"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"matteomz (PS)","€0,02/€0,05 NL Fast Holdem","3028","26,29","18,29","4,02","58,16","31,94","1,85","39,43","57,14","49,64","16,02"
"matteomz (PS)","€0,01/€0,02 NL Fast Holdem","6","20,00","20,00","0,00","na","na","0,00","na","na","na","8,33"
