"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"pier85cm (PS)","€0,01/€0,02 NL Holdem","1052","15,90","11,68","4,29","46,15","27,44","2,84","76,27","69,23","31,25","18,77"
"pier85cm (PS)","€0,02/€0,05 NL Fast Holdem","3223","21,85","19,03","8,38","51,95","26,86","2,90","59,31","59,57","49,12","21,48"
"pier85cm (PS)","€0,01/€0,02 NL Fast Holdem","1822","13,90","11,09","3,98","51,61","27,17","2,51","64,71","53,33","60,87","6,26"
"pier85cm (PS)","€0,05/€0,10 NL Fast Holdem","3","0,00","0,00","na","na","na","0,00","na","na","na","-16,67"
"pier85cm (PS)","€0,02/€0,05 NL Holdem","3","66,67","33,33","0,00","na","100,00","1,00","na","na","na","2500,00"
