"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"gigisamba (PS)","€0,01/€0,02 NL Fast Holdem","2876","16,77","11,18","1,72","58,14","30,19","1,86","43,93","75,00","57,65","-2,03"
"gigisamba (PS)","€0,02/€0,05 NL Fast Holdem","569","13,87","7,48","2,05","75,00","29,63","1,80","58,33","33,33","75,00","6,12"
"gigisamba (PS)","€0,01/€0,02 NL Holdem","6","16,67","0,00","0,00","na","na","0,00","na","na","na","-75,00"
"gigisamba (PS)","€0,02/€0,05 NL Holdem","1","0,00","0,00","0,00","na","na","0,00","na","na","na","-100,00"
