"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"caipirosk490 (PS)","€0,02/€0,05 NL Fast Holdem","52","32,69","26,92","7,69","100,00","7,69","20,00","50,00","100,00","na","80,00"
"caipirosk490 (PS)","€0,02/€0,05 NL Holdem","1551","25,03","20,75","6,72","62,86","29,85","3,31","48,78","72,22","57,69","5,51"
"caipirosk490 (PS)","€0,05/€0,10 NL Holdem","1630","27,23","22,61","7,12","68,75","23,13","2,97","54,81","30,56","51,52","-25,71"
