"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"rider891 (PS)","€0,01/€0,02 NL Fast Holdem","3757","13,87","11,07","4,09","29,79","27,86","3,18","75,18","57,14","55,00","-2,18"
"rider891 (PS)","€0,01/€0,02 NL Holdem","5","0,00","0,00","0,00","na","na","0,00","na","na","na","-10,00"
