"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"mikesna (PS)","€0,02/€0,05 NL Holdem","5","20,00","20,00","100,00","na","50,00","4,00","100,00","100,00","na","1656,00"
"mikesna (PS)","€0,02/€0,05 NL Fast Holdem","4122","15,37","8,79","2,51","45,28","31,03","1,74","53,49","74,29","58,09","11,96"
"mikesna (PS)","€0,01/€0,02 NL Fast Holdem","2758","19,07","10,93","1,40","54,76","29,77","1,43","48,91","64,00","60,95","-17,22"
"mikesna (PS)","€0,05/€0,10 NL Fast Holdem","38","14,29","8,57","15,38","na","25,00","0,50","100,00","0,00","50,00","-119,21"
"mikesna (PS)","€0,01/€0,02 NL Holdem","2","100,00","100,00","na","na","100,00","0,40","100,00","na","na","-3975,00"
