"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"11PAX11 (PS)","€0,02/€0,05 NL Fast Holdem","1051","28,71","19,09","5,57","27,59","28,17","2,77","65,06","27,78","56,72","-6,77"
"11PAX11 (PS)","€0,05/€0,10 NL Fast Holdem","1964","22,19","16,34","9,82","31,82","25,86","2,70","59,35","27,27","57,33","25,53"
