"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"Nick83ITA (PS)","€0,05/€0,10 NL Holdem","3010","22,35","17,62","6,27","54,29","23,62","2,25","57,32","55,56","62,07","-9,82"
