"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"cento-carati (PS)","€0,05/€0,10 NL Holdem","4520","20,49","15,76","5,42","54,55","27,78","2,09","52,77","60,47","52,14","0,75"
"cento-carati (PS)","€0,05/€0,10 NL Fast Holdem","49","10,64","10,64","7,14","0,00","33,33","4,00","100,00","na","na","-107,55"
