"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"Artesh83 (PS)","€0,01/€0,02 NL Fast Holdem","2728","15,73","9,44","3,34","20,83","25,80","2,60","72,73","81,82","66,30","2,33"
"Artesh83 (PS)","€0,01/€0,02 NL Holdem","330","18,41","9,84","3,85","50,00","18,18","2,18","57,14","na","60,00","-2,27"
"Artesh83 (PS)","€0,02/€0,05 NL Fast Holdem","58","8,62","3,45","0,00","na","20,00","0,50","0,00","na","0,00","4,83"
