"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"sbruf10 (PS)","€0,02/€0,05 NL Fast Holdem","748","21,70","16,80","3,93","47,62","28,13","1,92","47,50","66,67","63,16","26,23"
"sbruf10 (PS)","€0,05/€0,10 NL Holdem","2563","19,68","16,15","6,29","60,78","28,19","2,61","37,58","57,69","62,22","1,10"
"sbruf10 (PS)","€0,05/€0,10 NL Fast Holdem","2848","21,36","16,87","7,08","42,86","34,57","1,79","42,33","51,22","57,65","-27,25"
"sbruf10 (PS)","€0,02/€0,05 NL Holdem","80","16,44","10,96","4,17","na","0,00","3,00","33,33","na","50,00","5,50"
"sbruf10 (PS)","€0,10/€0,25 NL Holdem","1","100,00","0,00","na","na","100,00","0,00","na","na","na","-5596,00"
