"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"coizzAA (PS)","€0,01/€0,02 NL Fast Holdem","76","35,14","18,92","10,71","0,00","17,39","5,33","60,00","100,00","40,00","-35,53"
"coizzAA (PS)","€0,02/€0,05 NL Fast Holdem","104","25,25","16,16","5,00","0,00","27,27","2,00","77,78","75,00","50,00","120,96"
"coizzAA (PS)","€0,05/€0,10 NL Holdem","3146","22,24","17,53","6,77","42,37","20,51","3,68","57,48","58,18","61,33","-0,38"
"coizzAA (PS)","€0,05/€0,10 NL Fast Holdem","78","18,92","15,07","3,03","50,00","18,18","0,80","14,29","0,00","50,00","-24,10"
