"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"CTR K20A2 (PS)","€0,01/€0,02 NL Fast Holdem","79","25,64","20,51","19,23","33,33","63,64","0,42","60,00","100,00","0,00","214,56"
"CTR K20A2 (PS)","€0,02/€0,05 NL Fast Holdem","2860","20,20","15,58","4,74","47,17","38,50","1,77","60,90","61,36","42,37","9,38"
"CTR K20A2 (PS)","€0,05/€0,10 NL Fast Holdem","7","0,00","0,00","0,00","na","na","0,00","na","na","na","0,00"
