"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"bruciapelo (PS)","€0,01/€0,02 NL Fast Holdem","3473","21,57","8,88","1,90","63,16","28,17","2,45","51,40","62,50","59,09","11,33"
"bruciapelo (PS)","€0,01/€0,02 NL Holdem","4","50,00","0,00","0,00","na","100,00","2,00","na","na","0,00","-1300,00"
"bruciapelo (PS)","€0,02/€0,05 NL Fast Holdem","1","0,00","0,00","na","na","na","0,00","na","na","na","0,00"
