"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"baldo05 (PS)","€0,02/€0,05 NL Fast Holdem","1097","15,99","11,88","5,54","27,27","30,97","3,63","46,51","83,33","78,57","30,14"
"baldo05 (PS)","€0,02/€0,05 NL Holdem","1905","16,69","12,10","4,50","46,43","24,79","3,00","48,65","61,54","54,00","-36,72"
"baldo05 (PS)","€0,05/€0,10 NL Holdem","188","18,58","15,85","3,28","50,00","30,77","2,25","40,00","0,00","100,00","-41,38"
"baldo05 (PS)","€0,05/€0,10 NL Fast Holdem","81","10,26","5,13","2,94","100,00","0,00","1,00","100,00","na","66,67","-30,74"
