"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"DoGoAg3Ntin (PS)","€0,05/€0,10 NL Fast Holdem","5614","17,85","14,44","5,25","57,38","25,59","3,41","46,45","45,59","66,99","5,35"
"DoGoAg3Ntin (PS)","€0,02/€0,05 NL Fast Holdem","4471","17,37","12,28","2,35","52,87","27,69","1,99","53,81","39,58","64,35","-12,93"
"DoGoAg3Ntin (PS)","€0,05/€0,10 NL Holdem","113","11,93","8,26","2,13","na","33,33","8,00","100,00","na","100,00","-5,04"
"DoGoAg3Ntin (PS)","€0,10/€0,25 NL Fast Holdem","11","9,09","10,00","0,00","na","0,00","0,00","0,00","na","na","-46,55"
