"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"rosenplatz (PS)","€0,05/€0,10 NL Holdem","3783","24,05","20,78","10,87","65,69","28,06","4,34","70,44","67,11","58,49","-10,79"
"rosenplatz (PS)","€0,02/€0,05 NL Fast Holdem","156","20,39","16,45","5,56","100,00","30,00","2,67","66,67","66,67","50,00","-13,72"
"rosenplatz (PS)","€0,05/€0,10 NL Fast Holdem","156","20,39","15,13","1,82","66,67","38,10","16,00","55,56","0,00","100,00","-3,91"
"rosenplatz (PS)","€0,02/€0,05 NL Holdem","97","29,47","23,16","15,15","75,00","23,08","2,33","100,00","0,00","0,00","60,82"
"rosenplatz (PS)","€0,01/€0,02 NL Fast Holdem","20","30,00","25,00","0,00","na","0,00","0,00","na","na","na","-5,00"
