"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"Matteo92AA (PS)","€0,05/€0,10 NL Fast Holdem","1100","20,41","17,51","6,75","63,16","28,45","2,30","63,79","50,00","65,00","-13,93"
"Matteo92AA (PS)","€0,02/€0,05 NL Fast Holdem","3152","19,12","15,10","7,98","63,79","30,12","1,70","59,71","40,54","61,40","3,31"
