"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
".salv05.pat (PS)","€0,05/€0,10 NL Holdem","956","27,17","19,02","9,04","45,00","28,90","2,98","80,56","39,13","35,29","46,69"
