"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"scannasqualo (ONG)","€0,02/€0,05 NL Holdem","1000","16,67","13,49","4,27","56,25","26,39","5,89","85,42","45,00","85,71","-42,30"
