"Player","Game Type","Total Hands","VPIP","PFR","3Bet","vs 3Bet Fold%","WTSD%","Agg","Flop CBet%","Turn CBet%","Flop Fold vs Cbet","bb/100"
"MicPokeriss (PS)","€0,05/€0,10 NL Fast Holdem","1889","21,46","15,12","7,24","57,14","22,87","1,46","36,63","64,29","56,45","-6,07"
